route_id,fare_per_km,avg_fare_per_km,fare_amount,trip_distance
138_237,6.520618556701031,4.472766067585544,50.6,7.76
138_237,6.598240469208211,4.472766067585544,45.0,6.82
138_237,6.773675762439807,4.472766067585544,42.2,6.23
138_237,10.062111801242235,4.472766067585544,32.4,3.22
138_237,6.99889258028793,4.472766067585544,63.2,9.03
138_237,8.635477582846004,4.472766067585544,44.3,5.13
138_237,7.285531370038412,4.472766067585544,56.9,7.81
138_239,7.407407407407408,4.508601933822714,70.0,9.45
138_239,6.736947791164657,4.508601933822714,67.1,9.96
138_239,9.137614678899082,4.508601933822714,99.6,10.9
138_239,6.9735642661804915,4.508601933822714,76.5,10.97
138_239,8.799149840595112,4.508601933822714,82.8,9.41
138_239,8.709122203098108,4.508601933822714,50.6,5.81
138_239,7.352941176470589,4.508601933822714,70.0,9.52
138_239,7.399577167019027,4.508601933822714,70.0,9.46
138_239,18.121019108280255,4.508601933822714,56.9,3.14
138_239,8.457943925233645,4.508601933822714,90.5,10.7
138_239,6.570898980537536,4.508601933822714,70.9,10.79
138_239,32.90780141843972,4.508601933822714,46.4,1.41
138_239,7.446808510638298,4.508601933822714,70.0,9.4
138_239,7.4743589743589745,4.508601933822714,58.3,7.8
138_239,6.949494949494949,4.508601933822714,68.8,9.9
138_239,7.317073170731708,4.508601933822714,63.0,8.61
138_241,5.864350703060381,4.108835614672353,70.9,12.09
138_242,4.722222222222222,4.1657604377242485,25.5,5.4
138_242,4.8307692307692305,4.1657604377242485,47.1,9.75
138_246,30.481927710843376,4.7605327572933325,50.6,1.66
138_249,6.862745098039216,4.511915395059076,70.0,10.2
138_249,7.6000000000000005,4.511915395059076,77.9,10.25
138_249,24.836956521739133,4.511915395059076,45.7,1.84
138_257,5.847953216374269,4.270332367068364,80.0,13.68
138_257,5.3999999999999995,4.270332367068364,89.1,16.5
138_257,5.654676258992805,4.270332367068364,78.6,13.9
138_257,5.461432506887053,4.270332367068364,79.3,14.52
138_257,5.889830508474576,4.270332367068364,69.5,11.8
138_259,4.342541436464088,3.9227657263887417,78.6,18.1
138_259,4.258064516129032,3.9227657263887417,66.0,15.5
138_260,64.51612903225806,5.180281878354554,80.0,1.24
138_261,6.7027027027027035,4.180678912432863,74.4,11.1
138_261,22.98578199052133,4.180678912432863,48.5,2.11
138_265,9.166666666666666,5.000909026509302,143.0,15.6
138_265,10.0,5.000909026509302,130.0,13.0
138_265,9.23076923076923,5.000909026509302,120.0,13.0
138_265,7.804370447450573,5.000909026509302,150.0,19.22
138_265,10.229166666666668,5.000909026509302,196.4,19.2
138_265,8.259773013871374,5.000909026509302,131.0,15.86
138_265,8.116883116883116,5.000909026509302,275.0,33.88
138_265,9.63020030816641,5.000909026509302,125.0,12.98
138_265,9.643916913946587,5.000909026509302,130.0,13.48
138_265,9.07715582450832,5.000909026509302,120.0,13.22
138_265,7.730061349693251,5.000909026509302,189.0,24.45
138_265,9.251471825063078,5.000909026509302,110.0,11.89
138_265,9.241555130656469,5.000909026509302,145.0,15.69
138_265,8.11017597551645,5.000909026509302,106.0,13.07
138_265,10.083036773428233,5.000909026509302,170.0,16.86
138_265,8.130081300813009,5.000909026509302,130.0,15.99
138_265,7.853403141361256,5.000909026509302,150.0,19.1
138_265,8.042279411764705,5.000909026509302,175.0,21.76
138_265,9.352517985611511,5.000909026509302,130.0,13.9
138_265,9.118020304568528,5.000909026509302,143.7,15.76
138_265,8.734439834024895,5.000909026509302,84.2,9.64
138_265,10.861694424330196,5.000909026509302,150.0,13.81
138_265,8.5,5.000909026509302,88.4,10.4
138_265,9.192085737840065,5.000909026509302,111.5,12.13
138_265,11.395833333333334,5.000909026509302,109.4,9.6
138_265,20.921985815602838,5.000909026509302,59.0,2.82
138_265,20.05730659025788,5.000909026509302,350.0,17.45
138_265,8.752380952380953,5.000909026509302,91.9,10.5
138_265,7.824858757062146,5.000909026509302,110.8,14.16
138_265,8.928571428571429,5.000909026509302,125.0,14.0
138_265,9.153386454183268,5.000909026509302,91.9,10.04
138_265,8.250825082508252,5.000909026509302,100.0,12.12
138_34,5.6312625250501,4.409151479106982,56.2,9.98
138_35,5.442114858705561,4.235234167206097,59.7,10.97
138_35,4.976377952755906,4.235234167206097,63.2,12.7
138_38,4.622258326563769,4.030497368046322,56.9,12.31
138_38,4.561688311688312,4.030497368046322,56.2,12.32
138_38,4.528130671506352,4.030497368046322,49.9,11.02
138_39,4.817190506735086,4.129125609851234,75.1,15.59
138_39,5.0060975609756095,4.129125609851234,82.1,16.4
138_39,4.6482758620689655,4.129125609851234,67.4,14.5
138_4,5.064516129032258,4.219414203429929,47.1,9.3
138_4,5.260770975056689,4.219414203429929,46.4,8.82
138_4,5.647626709573613,4.219414203429929,70.2,12.43
138_4,6.862745098039216,4.219414203429929,70.0,10.2
138_4,5.235294117647059,4.219414203429929,53.4,10.2
138_4,5.032537960954446,4.219414203429929,46.4,9.22
138_40,5.0655430711610485,4.2506728817232915,54.1,10.68
138_40,5.532676812891674,4.2506728817232915,61.8,11.17
138_40,5.099394987035437,4.2506728817232915,59.0,11.57
138_40,5.170556552962298,4.2506728817232915,57.6,11.14
138_40,5.1735817104149024,4.2506728817232915,61.1,11.81
138_40,5.217762596071733,4.2506728817232915,61.1,11.71
138_40,5.157384987893463,4.2506728817232915,63.9,12.39
138_40,5.285714285714286,4.2506728817232915,55.5,10.5
138_40,5.0388936905790835,4.2506728817232915,58.3,11.57
138_42,5.916594265855777,4.405683065852418,68.1,11.51
138_42,6.045380875202593,4.405683065852418,37.3,6.17
138_42,6.6126418152350075,4.405683065852418,40.8,6.17
138_42,6.718972895863053,4.405683065852418,47.1,7.01
138_42,5.466666666666667,4.405683065852418,49.2,9.0
138_42,5.608108108108108,4.405683065852418,41.5,7.4
138_42,7.552238805970149,4.405683065852418,50.6,6.7
138_42,5.573170731707318,4.405683065852418,45.7,8.2
138_42,5.921052631578948,4.405683065852418,45.0,7.6
138_42,5.897058823529412,4.405683065852418,40.1,6.8
138_42,5.755894590846047,4.405683065852418,41.5,7.21
138_42,5.674044265593562,4.405683065852418,28.2,4.97
138_42,5.726817042606516,4.405683065852418,45.7,7.98
138_42,5.367847411444141,4.405683065852418,39.4,7.34
138_42,5.467625899280575,4.405683065852418,38.0,6.95
138_42,5.836734693877551,4.405683065852418,42.9,7.35
138_42,6.347222222222222,4.405683065852418,45.7,7.2
138_50,5.836139169472503,4.589469746807498,52.0,8.91
138_50,5.982608695652174,4.589469746807498,68.8,11.5
138_50,6.39871382636656,4.589469746807498,59.7,9.33
138_50,5.836177474402731,4.589469746807498,51.3,8.79
138_50,6.983425414364641,4.589469746807498,63.2,9.05
138_50,5.8586849852796865,4.589469746807498,59.7,10.19
138_50,5.966796875,4.589469746807498,61.1,10.24
138_50,6.1426256077795784,4.589469746807498,75.8,12.34
138_50,6.658354114713217,4.589469746807498,53.4,8.02
138_50,5.859613428280773,4.589469746807498,57.6,9.83
138_50,5.9127789046653145,4.589469746807498,58.3,9.86
138_50,6.028636021100226,4.589469746807498,80.0,13.27
138_50,10.742424242424244,4.589469746807498,70.9,6.6
138_50,6.032719836400818,4.589469746807498,59.0,9.78
138_50,7.602956705385427,4.589469746807498,72.0,9.47
138_54,5.364583333333333,4.201299833520993,61.8,11.52
138_54,5.12306289881495,4.201299833520993,56.2,10.97
138_56,9.486166007905139,4.955888639441228,24.0,2.53
138_56,8.62962962962963,4.955888639441228,23.3,2.7
138_56,17.543859649122805,4.955888639441228,70.0,3.99
138_61,42.78260869565218,4.5988745525487955,49.2,1.15
138_61,18.84,4.5988745525487955,47.1,2.5
138_62,30.46242774566474,4.6162317665061785,52.7,1.73
138_63,5.91812865497076,4.147556986715057,50.6,8.55
138_63,5.283236994219653,4.147556986715057,45.7,8.65
138_68,54.257425742574256,4.933895809102091,54.8,1.01
138_68,222.0,4.933895809102091,55.5,0.25
138_69,5.96958174904943,4.329291028267637,47.1,7.89
138_69,5.165238678090575,4.329291028267637,42.2,8.17
138_69,5.234093637454982,4.329291028267637,43.6,8.33
138_70,3500.0,44.91656529155174,70.0,0.02
138_70,7000.0,44.91656529155174,70.0,0.01
138_71,5.517857142857143,4.42590695761497,61.8,11.2
138_71,5.612510860121633,4.42590695761497,64.6,11.51
138_71,5.816409423233143,4.42590695761497,71.6,12.31
138_73,5.609374999999999,4.573012280270254,35.9,6.4
138_76,6.118827160493827,4.189019373688887,79.3,12.96
138_78,4.667788057190917,4.180232350961723,55.5,11.89
138_78,4.899683210137275,4.180232350961723,46.4,9.47
138_79,85.31914893617022,4.4229816430661355,40.1,0.47
138_79,10.522565320665082,4.4229816430661355,44.3,4.21
138_80,5.102599179206567,4.378190917689233,37.3,7.31
138_80,5.406203840472674,4.378190917689233,36.6,6.77
138_80,5.1875,4.378190917689233,41.5,8.0
138_80,5.287539936102237,4.378190917689233,33.1,6.26
138_80,5.677233429394812,4.378190917689233,39.4,6.94
138_80,5.819793205317578,4.378190917689233,39.4,6.77
138_80,5.35077288941736,4.378190917689233,45.0,8.41
138_80,6.267515923566879,4.378190917689233,49.2,7.85
138_80,5.179968701095462,4.378190917689233,33.1,6.39
138_80,5.853314527503526,4.378190917689233,41.5,7.09
138_80,5.330578512396695,4.378190917689233,38.7,7.26
138_80,5.4411764705882355,4.378190917689233,29.6,5.44
138_80,5.538674033149172,4.378190917689233,40.1,7.24
138_82,11.999999999999998,5.5731078187968865,38.4,3.2
138_82,9.051987767584098,5.5731078187968865,29.6,3.27
138_82,8.676470588235293,5.5731078187968865,17.7,2.04
138_82,8.02675585284281,5.5731078187968865,24.0,2.99
138_82,8.156682027649769,5.5731078187968865,17.7,2.17
138_82,8.825757575757576,5.5731078187968865,23.3,2.64
138_82,8.115015974440894,5.5731078187968865,25.4,3.13
138_82,8.466666666666667,5.5731078187968865,25.4,3.0
138_82,8.148148148148147,5.5731078187968865,19.8,2.43
138_83,6.291079812206573,4.948000157247809,26.8,4.26
138_83,5.971830985915493,4.948000157247809,21.2,3.55
138_83,6.010638297872341,4.948000157247809,22.6,3.76
138_83,6.173913043478261,4.948000157247809,14.2,2.3
138_85,5.5,4.46610596183684,66.0,12.0
138_85,6.1030595813204505,4.46610596183684,75.8,12.42
138_86,5.654545454545454,4.376380764238401,93.3,16.5
138_90,5.457446808510638,4.448747502297187,51.3,9.4
138_90,5.463258785942491,4.448747502297187,51.3,9.39
138_90,6.4227642276422765,4.448747502297187,63.2,9.84
138_90,5.9137577002053385,4.448747502297187,57.6,9.74
138_90,5.899543378995434,4.448747502297187,64.6,10.95
138_90,5.976890756302521,4.448747502297187,56.9,9.52
138_90,6.877880184331798,4.448747502297187,59.7,8.68
138_90,5.784851811196488,4.448747502297187,52.7,9.11
138_90,5.92315901814301,4.448747502297187,55.5,9.37
138_90,5.728260869565218,4.448747502297187,52.7,9.2
138_90,6.102150537634408,4.448747502297187,68.1,11.16
138_90,5.714285714285714,4.448747502297187,40.8,7.14
138_90,5.6726457399103145,4.448747502297187,50.6,8.92
138_90,6.295546558704453,4.448747502297187,62.2,9.88
138_90,5.623700623700624,4.448747502297187,54.1,9.62
138_90,5.555555555555556,4.448747502297187,52.0,9.36
138_90,5.670665212649945,4.448747502297187,52.0,9.17
138_90,5.545945945945945,4.448747502297187,51.3,9.25
138_90,5.8586849852796865,4.448747502297187,59.7,10.19
138_90,7.3453318335208095,4.448747502297187,65.3,8.89
138_90,6.653225806451613,4.448747502297187,66.0,9.92
138_90,6.682808716707021,4.448747502297187,82.8,12.39
138_90,6.429378531073446,4.448747502297187,56.9,8.85
138_90,5.592039800995025,4.448747502297187,56.2,10.05
138_90,5.441666666666666,4.448747502297187,65.3,12.0
138_90,5.963302752293577,4.448747502297187,52.0,8.72
138_90,5.7158351409978305,4.448747502297187,52.7,9.22
138_90,6.45977011494253,4.448747502297187,56.2,8.7
138_90,6.235955056179775,4.448747502297187,55.5,8.9
138_90,6.095890410958904,4.448747502297187,53.4,8.76
138_90,5.527950310559006,4.448747502297187,53.4,9.66
138_90,5.980861244019139,4.448747502297187,62.5,10.45
138_90,6.020293122886134,4.448747502297187,53.4,8.87
138_90,6.231732776617954,4.448747502297187,59.7,9.58
138_90,5.6759545923632615,4.448747502297187,55.0,9.69
138_93,28.112449799196785,5.368822283440829,70.0,2.49
138_95,5.417607223476298,4.468869451066779,24.0,4.43
138_95,5.206073752711497,4.468869451066779,24.0,4.61
138_95,5.320754716981132,4.468869451066779,28.2,5.3
138_95,5.156576200417536,4.468869451066779,24.7,4.79
138_95,5.156037991858887,4.468869451066779,38.0,7.37
138_95,5.36,4.468869451066779,26.8,5.0
138_95,5.283363802559415,4.468869451066779,28.9,5.47
138_95,5.4511970534069984,4.468869451066779,29.6,5.43
138_95,5.422138836772983,4.468869451066779,28.9,5.33
138_95,6.342756183745583,4.468869451066779,35.9,5.66
138_95,6.4799999999999995,4.468869451066779,32.4,5.0
138_95,5.216049382716049,4.468869451066779,33.8,6.48
138_95,5.452830188679245,4.468869451066779,28.9,5.3
138_95,5.608695652173913,4.468869451066779,38.7,6.9
138_95,5.220000000000001,4.468869451066779,26.1,5.0
138_95,5.248226950354611,4.468869451066779,29.6,5.64
138_95,5.259146341463415,4.468869451066779,34.5,6.56
138_95,5.612998522895126,4.468869451066779,38.0,6.77
138_95,5.5078125,4.468869451066779,28.2,5.12
138_97,6.485714285714285,4.352689888186546,68.1,10.5
138_97,5.9493670886075956,4.352689888186546,61.1,10.27
138_97,5.511982570806101,4.352689888186546,50.6,9.18
138_97,5.483516483516484,4.352689888186546,49.9,9.1
138_97,5.724346076458753,4.352689888186546,56.9,9.94
138_97,5.280423280423281,4.352689888186546,49.9,9.45
138_97,5.639246778989098,4.352689888186546,56.9,10.09
138_97,5.298087739032621,4.352689888186546,47.1,8.89
138_97,5.6806550665301945,4.352689888186546,55.5,9.77
138_97,5.359649122807017,4.352689888186546,61.1,11.4
138_97,5.735992402659069,4.352689888186546,60.4,10.53
138_97,5.642857142857143,4.352689888186546,63.2,11.2
138_97,5.507537688442211,4.352689888186546,54.8,9.95
138_97,5.526024363233666,4.352689888186546,49.9,9.03
138_97,5.290322580645161,4.352689888186546,49.2,9.3
138_97,5.286195286195286,4.352689888186546,47.1,8.91
138_98,5.6174334140435835,4.240740058914066,46.4,8.26
138_98,5.250917992656059,4.240740058914066,42.9,8.17
138_98,4.970588235294118,4.240740058914066,33.8,6.8
13_1,10.723860589812332,5.6979848540683,160.0,14.92
13_1,7.818897637795276,5.6979848540683,99.3,12.7
13_106,11.0,6.006591088651196,4.4,0.4
13_107,8.5,5.206909619876901,17.0,2.0
13_107,7.1268656716417915,5.206909619876901,19.1,2.68
13_107,6.913946587537092,5.206909619876901,23.3,3.37
13_107,7.31404958677686,5.206909619876901,17.7,2.42
13_107,6.917293233082706,5.206909619876901,18.4,2.66
13_107,7.133550488599348,5.206909619876901,21.9,3.07
13_107,7.792642140468227,5.206909619876901,23.3,2.99
13_107,7.793103448275863,5.206909619876901,22.6,2.9
13_107,7.212389380530975,5.206909619876901,16.3,2.26
13_113,8.670212765957448,6.646032309236709,16.3,1.88
13_113,10.901287553648068,6.646032309236709,25.4,2.33
13_113,9.295774647887324,6.646032309236709,19.8,2.13
13_113,8.958333333333334,6.646032309236709,8.6,0.96
13_113,8.88372093023256,6.646032309236709,19.1,2.15
13_113,8.53448275862069,6.646032309236709,19.8,2.32
13_113,8.88372093023256,6.646032309236709,19.1,2.15
13_114,10.57471264367816,7.144621502512299,18.4,1.74
13_114,23.666666666666668,7.144621502512299,14.2,0.6
13_114,11.526315789473683,7.144621502512299,21.9,1.9
13_114,12.0,7.144621502512299,24.0,2.0
13_12,44.0,10.182738206669516,4.4,0.1
13_137,7.184986595174263,4.68468340742909,26.8,3.73
13_137,6.584766584766585,4.68468340742909,26.8,4.07
13_137,7.091254752851711,4.68468340742909,37.3,5.26
13_140,6.46039603960396,4.610103366166922,26.1,4.04
13_140,8.209408194233689,4.610103366166922,54.1,6.59
13_140,5.876712328767123,4.610103366166922,42.9,7.3
13_158,13.886010362694302,6.431361074169824,26.8,1.93
13_158,8.976377952755906,6.431361074169824,11.4,1.27
13_158,8.916666666666666,6.431361074169824,10.7,1.2
13_158,8.0,6.431361074169824,12.8,1.6
13_158,8.403361344537815,6.431361074169824,10.0,1.19
13_158,8.0,6.431361074169824,12.8,1.6
13_158,8.230088495575222,6.431361074169824,9.3,1.13
13_158,10.000000000000002,6.431361074169824,11.4,1.14
13_158,8.028169014084508,6.431361074169824,11.4,1.42
13_158,8.0,6.431361074169824,10.0,1.25
13_161,70.26666666666667,5.582646918514612,52.7,0.75
13_162,7.195652173913044,4.842992766384549,33.1,4.6
13_162,6.883720930232559,4.842992766384549,29.6,4.3
13_162,6.627450980392156,4.842992766384549,33.8,5.1
13_162,8.352601156069364,4.842992766384549,28.9,3.46
13_162,15.156950672645738,4.842992766384549,33.8,2.23
13_162,6.654545454545455,4.842992766384549,36.6,5.5
13_162,7.500000000000001,4.842992766384549,34.5,4.6
13_164,8.642384105960266,5.896032517263438,26.1,3.02
13_164,8.355263157894736,5.896032517263438,25.4,3.04
13_164,8.966346153846153,5.896032517263438,37.3,4.16
13_164,8.26086956521739,5.896032517263438,24.7,2.99
13_164,8.353510895883778,5.896032517263438,34.5,4.13
13_164,8.676923076923076,5.896032517263438,28.2,3.25
13_164,9.946666666666665,5.896032517263438,37.3,3.75
13_164,8.450292397660819,5.896032517263438,28.9,3.42
13_164,8.121212121212121,5.896032517263438,26.8,3.3
13_164,8.023952095808383,5.896032517263438,26.8,3.34
13_164,8.782608695652174,5.896032517263438,30.3,3.45
13_164,8.11111111111111,5.896032517263438,21.9,2.7
13_166,5.956284153005464,4.961663679236876,43.6,7.32
13_181,13.191489361702127,5.233387788242301,31.0,2.35
13_186,7.5,5.875884151333997,24.0,3.2
13_186,9.25,5.875884151333997,29.6,3.2
13_186,9.96376811594203,5.875884151333997,27.5,2.76
13_186,7.957317073170732,5.875884151333997,26.1,3.28
13_186,7.575757575757576,5.875884151333997,27.5,3.63
13_186,7.480106100795756,5.875884151333997,28.2,3.77
13_186,7.845117845117845,5.875884151333997,23.3,2.97
13_186,8.041958041958042,5.875884151333997,34.5,4.29
13_186,9.096774193548386,5.875884151333997,28.2,3.1
13_186,8.352601156069364,5.875884151333997,28.9,3.46
13_186,8.006872852233677,5.875884151333997,23.3,2.91
13_186,7.631578947368421,5.875884151333997,26.1,3.42
13_186,7.6573426573426575,5.875884151333997,21.9,2.86
13_186,7.834757834757835,5.875884151333997,27.5,3.51
13_186,8.517241379310345,5.875884151333997,24.7,2.9
13_192,4.130865829477858,3.8949830234553464,62.5,15.13
13_195,26.31578947368421,7.413830456774399,70.0,2.66
13_224,7.653429602888086,4.695491794386014,21.2,2.77
13_224,6.277777777777778,4.695491794386014,22.6,3.6
13_230,9.548387096774194,6.073065161778635,29.6,3.1
13_230,9.513513513513514,6.073065161778635,35.2,3.7
13_230,8.284313725490195,6.073065161778635,33.8,4.08
13_230,10.049261083743843,6.073065161778635,40.8,4.06
13_230,8.801020408163266,6.073065161778635,34.5,3.92
13_230,11.127982646420822,6.073065161778635,51.3,4.61
13_230,8.283433133732535,6.073065161778635,41.5,5.01
13_230,10.673076923076923,6.073065161778635,55.5,5.2
13_230,9.389140271493213,6.073065161778635,41.5,4.42
13_230,8.718487394957984,6.073065161778635,41.5,4.76
13_230,8.97119341563786,6.073065161778635,43.6,4.86
13_230,9.651162790697676,6.073065161778635,41.5,4.3
13_230,8.840579710144928,6.073065161778635,36.6,4.14
13_230,8.594164456233422,6.073065161778635,32.4,3.77
13_231,19.75,9.987764657231477,7.9,0.4
13_231,26.428571428571427,9.987764657231477,3.7,0.14
13_231,27.77777777777778,9.987764657231477,10.0,0.36
13_231,26.428571428571427,9.987764657231477,3.7,0.14
13_231,19.28571428571429,9.987764657231477,13.5,0.7
13_231,93.02325581395348,9.987764657231477,40.0,0.43
13_231,21.666666666666668,9.987764657231477,6.5,0.3
13_231,20.0,9.987764657231477,5.8,0.29
13_231,37.0,9.987764657231477,3.7,0.1
13_231,45.26315789473684,9.987764657231477,8.6,0.19
13_231,27.28571428571429,9.987764657231477,19.1,0.7
13_231,20.166666666666668,9.987764657231477,12.1,0.6
13_231,50.0,9.987764657231477,3.0,0.06
13_233,31.413043478260867,4.8891939903649515,28.9,0.92
13_233,10.771992818671453,4.8891939903649515,60.0,5.57
13_234,7.857142857142857,5.89731413695847,27.5,3.5
13_234,9.633333333333333,5.89731413695847,28.9,3.0
13_234,7.857142857142857,5.89731413695847,27.5,3.5
13_234,8.02675585284281,5.89731413695847,24.0,2.99
13_234,10.689655172413794,5.89731413695847,9.3,0.87
13_234,9.319148936170212,5.89731413695847,21.9,2.35
13_234,8.0,5.89731413695847,24.0,3.0
13_236,6.078199052132701,4.654301998173029,51.3,8.44
13_236,5.956204379562044,4.654301998173029,40.8,6.85
13_236,6.90625,4.654301998173029,88.4,12.8
13_236,6.1898211829436045,4.654301998173029,45.0,7.27
13_236,6.784841075794621,4.654301998173029,55.5,8.18
13_236,6.43236074270557,4.654301998173029,48.5,7.54
13_237,6.23076923076923,4.793359223322355,32.4,5.2
13_237,8.482328482328482,4.793359223322355,40.8,4.81
13_237,6.333333333333333,4.793359223322355,38.0,6.0
13_237,6.0625,4.793359223322355,48.5,8.0
13_238,8.509316770186334,5.0693947582338135,54.8,6.44
13_238,6.488673139158577,5.0693947582338135,40.1,6.18
13_239,26.499999999999996,5.5715666112731785,21.2,0.8
13_246,12.5,5.8234437728056205,31.0,2.48
13_246,7.8125,5.8234437728056205,27.5,3.52
13_246,8.517241379310345,5.8234437728056205,24.7,2.9
13_246,8.232758620689657,5.8234437728056205,19.1,2.32
13_246,8.045454545454545,5.8234437728056205,17.7,2.2
13_246,7.788235294117648,5.8234437728056205,33.1,4.25
13_246,9.338235294117647,5.8234437728056205,25.4,2.72
13_246,7.90909090909091,5.8234437728056205,26.1,3.3
13_246,7.616822429906542,5.8234437728056205,16.3,2.14
13_246,8.636363636363637,5.8234437728056205,24.7,2.86
13_246,10.267857142857142,5.8234437728056205,34.5,3.36
13_246,9.549180327868854,5.8234437728056205,23.3,2.44
13_246,7.592592592592592,5.8234437728056205,20.5,2.7
13_246,8.571428571428571,5.8234437728056205,24.0,2.8
13_246,8.204225352112676,5.8234437728056205,23.3,2.84
13_246,8.69135802469136,5.8234437728056205,35.2,4.05
13_246,8.034934497816593,5.8234437728056205,18.4,2.29
13_246,9.105960264900663,5.8234437728056205,27.5,3.02
13_246,8.03030303030303,5.8234437728056205,21.2,2.64
13_246,9.759036144578314,5.8234437728056205,32.4,3.32
13_246,8.130841121495328,5.8234437728056205,26.1,3.21
13_246,8.80952380952381,5.8234437728056205,29.6,3.36
13_249,9.883720930232558,6.666912221448044,17.0,1.72
13_249,10.303030303030303,6.666912221448044,17.0,1.65
13_249,8.846153846153845,6.666912221448044,18.4,2.08
13_249,8.987341772151899,6.666912221448044,14.2,1.58
13_249,8.287671232876713,6.666912221448044,12.1,1.46
13_249,8.533333333333333,6.666912221448044,12.8,1.5
13_249,10.0418410041841,6.666912221448044,24.0,2.39
13_249,8.47682119205298,6.666912221448044,12.8,1.51
13_249,9.009009009009008,6.666912221448044,10.0,1.11
13_249,8.352941176470589,6.666912221448044,14.2,1.7
13_249,8.4375,6.666912221448044,13.5,1.6
13_25,11.818181818181817,5.404896796160924,6.5,0.55
13_256,7.172557172557173,5.642419010646986,34.5,4.81
13_256,7.1208791208791204,5.642419010646986,32.4,4.55
13_261,66.42857142857143,11.511356390623552,9.3,0.14
13_261,28.999999999999996,11.511356390623552,5.8,0.2
13_261,23.939393939393938,11.511356390623552,7.9,0.33
13_45,12.1,7.1152072300981155,12.1,1.0
13_45,11.719745222929935,7.1152072300981155,18.4,1.57
13_45,10.985915492957746,7.1152072300981155,15.6,1.42
13_45,11.157894736842106,7.1152072300981155,21.2,1.9
13_45,14.236111111111112,7.1152072300981155,20.5,1.44
13_48,24.489795918367346,5.967330289031534,24.0,0.98
13_48,9.972222222222221,5.967330289031534,35.9,3.6
13_48,10.45945945945946,5.967330289031534,38.7,3.7
13_49,6.460554371002131,5.209699971685625,30.3,4.69
13_52,6.213333333333334,5.177545916920248,23.3,3.75
13_65,6.883720930232559,5.216015534439527,29.6,4.3
13_65,6.70886075949367,5.216015534439527,21.2,3.16
13_65,6.7727272727272725,5.216015534439527,14.9,2.2
13_79,7.615384615384615,5.349894926904229,19.8,2.6
13_79,7.640000000000001,5.349894926904229,19.1,2.5
13_79,8.529411764705882,5.349894926904229,5.8,0.68
13_79,7.409090909090909,5.349894926904229,16.3,2.2
13_79,8.508997429305913,5.349894926904229,33.1,3.89
13_79,7.551724137931034,5.349894926904229,21.9,2.9
13_79,8.06930693069307,5.349894926904229,16.3,2.02
13_79,10.927835051546392,5.349894926904229,21.2,1.94
13_79,7.5,5.349894926904229,17.7,2.36
13_79,7.872340425531916,5.349894926904229,29.6,3.76
13_79,9.094076655052264,5.349894926904229,26.1,2.87
13_79,7.687074829931974,5.349894926904229,22.6,2.94
13_79,7.9017857142857135,5.349894926904229,17.7,2.24
13_79,7.652582159624414,5.349894926904229,16.3,2.13
13_79,7.99163179916318,5.349894926904229,19.1,2.39
13_79,7.570977917981073,5.349894926904229,24.0,3.17
13_90,9.279661016949152,5.917318835879997,21.9,2.36
13_90,7.7067669172932325,5.917318835879997,20.5,2.66
13_90,7.92,5.917318835879997,19.8,2.5
13_90,7.699115044247788,5.917318835879997,26.1,3.39
13_90,8.867924528301886,5.917318835879997,28.2,3.18
13_90,7.4174174174174174,5.917318835879997,24.7,3.33
13_90,8.78594249201278,5.917318835879997,27.5,3.13
13_90,7.557251908396947,5.917318835879997,19.8,2.62
13_90,7.937219730941703,5.917318835879997,17.7,2.23
13_90,7.695652173913044,5.917318835879997,17.7,2.3
13_97,7.243243243243243,5.301398229291438,26.8,3.7
140_107,83.33333333333334,5.868925574365104,10.0,0.12
140_114,59.78260869565217,5.71862391371493,27.5,0.46
140_116,7.0344827586206895,5.24040451861352,40.8,5.8
140_132,5.608974358974359,3.810866099940795,70.0,12.48
140_132,5.7377049180327875,3.810866099940795,70.0,12.2
140_132,13.804347826086957,3.810866099940795,63.5,4.6
140_137,8.167330677290837,5.79075710942035,20.5,2.51
140_137,8.252427184466018,5.79075710942035,17.0,2.06
140_137,9.396825396825397,5.79075710942035,29.6,3.15
140_137,8.181818181818182,5.79075710942035,19.8,2.42
140_137,8.304347826086957,5.79075710942035,19.1,2.3
140_137,11.11111111111111,5.79075710942035,24.0,2.16
140_137,8.70748299319728,5.79075710942035,12.8,1.47
140_137,8.423076923076922,5.79075710942035,21.9,2.6
140_137,11.794871794871794,5.79075710942035,18.4,1.56
140_137,8.133971291866029,5.79075710942035,17.0,2.09
140_137,10.126582278481012,5.79075710942035,24.0,2.37
140_137,9.448818897637794,5.79075710942035,24.0,2.54
140_137,9.261363636363637,5.79075710942035,16.3,1.76
140_137,16.318181818181817,5.79075710942035,35.9,2.2
140_137,8.468899521531101,5.79075710942035,17.7,2.09
140_137,11.026785714285714,5.79075710942035,24.7,2.24
140_137,8.277777777777779,5.79075710942035,14.9,1.8
140_137,9.095238095238095,5.79075710942035,19.1,2.1
140_137,8.666666666666666,5.79075710942035,15.6,1.8
140_137,8.788927335640137,5.79075710942035,25.4,2.89
140_137,8.76,5.79075710942035,21.9,2.5
140_137,8.878923766816143,5.79075710942035,19.8,2.23
140_137,8.36734693877551,5.79075710942035,20.5,2.45
140_138,6.442687747035574,4.197452788697086,16.3,2.53
140_138,5.544444444444444,4.197452788697086,49.9,9.0
140_138,5.7824933687002655,4.197452788697086,43.6,7.54
140_138,5.6395348837209305,4.197452788697086,48.5,8.6
